gene,Fish_kME
isogroup20237,0
isogroup2024,0.724134773756168
isogroup20241,0
isogroup20247,0
isogroup2025,0
isogroup20252,0
isogroup20254,0
isogroup2026,0
isogroup20263,0
isogroup2027,0
isogroup20270,0
isogroup20278,0
isogroup2028,0
isogroup2029,0
isogroup20299,0
isogroup203,0
isogroup2030,0.32198759547785
isogroup20302,0.785102107307765
isogroup20303,0.381728064094783
isogroup20309,0
isogroup2031,0
isogroup20314,0.553466288545439
isogroup20315,0
isogroup20319,0
isogroup2032,0.802151456001394
isogroup20320,0.711444727926952
isogroup20324,0
isogroup2033,0
isogroup20333,0
isogroup20334,0
isogroup20339,0
isogroup2034,0.548808638009514
isogroup20342,0
isogroup2035,0
isogroup20352,0
isogroup20359,0
isogroup2036,0
isogroup20360,0
isogroup20368,0
isogroup2037,0
isogroup20372,0
isogroup20377,0
isogroup20378,0
isogroup2038,0
isogroup20386,0
isogroup20387,0
isogroup2039,0
isogroup20397,0
isogroup204,0
isogroup20402,0.284248225232926
isogroup20408,0
isogroup2041,0
isogroup20411,0
isogroup20419,0
isogroup20425,0
isogroup2043,0.640807149488529
isogroup20436,0.323037842649964
isogroup20438,0
isogroup20441,0
isogroup2045,0.529784820944565
isogroup20451,0
isogroup20455,0
isogroup2046,0
isogroup20462,0
isogroup20464,0
isogroup20469,0
isogroup20471,0
isogroup2048,0
isogroup2049,0
isogroup20493,0
isogroup205,0.496225564209037
isogroup20502,0
isogroup20503,0
isogroup20507,0
isogroup2051,0
isogroup20515,0
isogroup2052,0.319354485632353
isogroup20524,0
isogroup20527,0
isogroup2053,0
isogroup20534,0
isogroup20538,0
isogroup20539,0
isogroup2054,0
isogroup20547,0
isogroup2055,0.50980501477361
isogroup20559,0
isogroup2056,0
isogroup20560,0
isogroup20562,0
isogroup20565,0.485635749217283
isogroup20567,0.67852382666784
isogroup2057,0.557098230540016
isogroup20574,0
isogroup20577,0
isogroup2058,0
isogroup20582,0
isogroup20589,0
isogroup20595,0
isogroup20599,0
isogroup206,0.4662088216965
isogroup2060,0
isogroup20600,0
isogroup20601,0
isogroup20602,0
isogroup20604,0
isogroup20606,0
isogroup20610,0
isogroup20612,0
isogroup2062,0.652978926226553
isogroup20621,0
isogroup20624,0.7815347694586
isogroup20629,0
isogroup2063,0
isogroup20638,0
isogroup20639,0
isogroup20643,0
isogroup20646,0
isogroup20648,0.706235632993301
isogroup2065,0.624907889767465
isogroup20651,0
isogroup20666,0
isogroup2067,0
isogroup20673,0
isogroup20676,0
isogroup20677,0
isogroup2068,0
isogroup20680,0
isogroup20681,0
isogroup20682,0
isogroup20690,0
isogroup20694,0
isogroup20699,0
isogroup207,0.897935472869708
isogroup20701,0
isogroup2071,0
isogroup20714,0
isogroup20715,0
isogroup20716,0
isogroup2072,0
isogroup20724,0
isogroup20729,0
isogroup2073,0
isogroup20734,0
isogroup20738,0.316085059168152
isogroup20740,0
isogroup20743,0.656374214251652
isogroup2075,0.774234702560274
isogroup20754,0
isogroup2076,0
isogroup20768,0.567634729643509
isogroup20769,0
isogroup2077,0.843262097406724
isogroup2078,0
isogroup20781,0
isogroup2079,0
isogroup20796,0
isogroup20797,0
isogroup2080,0
isogroup2081,0
isogroup20816,0
isogroup20820,0
isogroup20827,0
isogroup2083,0
isogroup20833,0
isogroup20834,0
isogroup20839,0
isogroup20842,0
isogroup2085,0
isogroup20856,0
isogroup20859,0
isogroup2086,0
isogroup20863,0
isogroup20866,0
isogroup2088,0.73613022843946
isogroup20883,0
isogroup2089,0.655219969201618
isogroup20895,0
isogroup20898,0
isogroup209,0
isogroup2090,0
isogroup20900,0
isogroup20902,0
isogroup20905,0
isogroup20906,0.614768523235204
isogroup20909,0
isogroup20915,0
isogroup2092,0.530120082161164
isogroup20924,0
isogroup2093,0
isogroup20935,0
isogroup20938,0
isogroup2094,0
isogroup20942,0
isogroup20944,0
isogroup20947,0
isogroup2095,0.466564176535185
isogroup20958,0
isogroup2096,0.565424613123619
isogroup20966,0.664232161834033
isogroup20968,0.643674134309148
isogroup2097,0.437598569354482
isogroup20978,0
isogroup20987,0
isogroup20989,0
isogroup2099,0
isogroup20990,0
isogroup20991,0
isogroup20993,0
isogroup20997,0
isogroup21,0
isogroup210,0
isogroup2100,0
isogroup21003,0
isogroup2101,0
isogroup21019,0
isogroup2102,0
isogroup21020,0
isogroup21022,0
isogroup21025,0
isogroup21027,0
isogroup2103,0
isogroup21031,0
isogroup21043,0
isogroup21047,0
isogroup21057,0
isogroup21062,0
isogroup21065,0.505383793474305
isogroup2107,0
isogroup21077,0
isogroup2108,0.565441873470082
isogroup21080,0
isogroup21083,0
isogroup2109,0
isogroup21092,0
isogroup21099,0.606345674741367
isogroup211,0.743624456178594
isogroup2110,0
isogroup21102,0
isogroup21104,0
isogroup2111,0
isogroup21112,0
isogroup2112,0
isogroup21123,0
isogroup21126,0
isogroup21128,0
isogroup21129,0
isogroup2114,0
isogroup21140,0
isogroup21144,0
isogroup21147,0
isogroup21148,0.469100113306238
isogroup21155,0
isogroup21158,0
isogroup2116,0
isogroup21165,0
isogroup21172,0
isogroup21173,0
isogroup21178,0
isogroup21193,0
isogroup21198,0
isogroup212,0.944856327628475
isogroup21202,0
isogroup21208,0
isogroup2121,0
isogroup21218,0
isogroup21224,0
isogroup21228,0
isogroup2123,0.570399113187125
isogroup21237,0
isogroup2124,0.728508426255772
isogroup21243,0
isogroup21247,0
isogroup21248,0
isogroup21252,0
isogroup21254,0
isogroup2126,0
isogroup21262,0
isogroup2127,0
isogroup21275,0
isogroup21277,0
isogroup21278,0
isogroup2128,0
isogroup21281,0
isogroup21285,0
isogroup21286,0
isogroup21295,0
isogroup21296,0.58163200877999
isogroup21299,0
isogroup2130,0.737309321041603
isogroup21300,0
isogroup21310,0
isogroup21314,0
isogroup21315,0
isogroup21317,0
isogroup21324,0
isogroup21327,0
isogroup21332,0
isogroup21334,0
isogroup21337,0
isogroup21339,0
isogroup2134,0.652452327202879
isogroup2135,0
isogroup21355,0
isogroup21356,0
isogroup2136,0
isogroup21366,0
isogroup21368,0
isogroup21379,0
isogroup2138,0.658849734297411
isogroup21384,0
isogroup21386,0
isogroup21390,0
isogroup21393,0.625054709966267
isogroup21394,0
isogroup21397,0
isogroup21398,0
isogroup214,0
isogroup2140,0
isogroup21401,0
isogroup21402,0
isogroup21407,0
isogroup2141,0
isogroup21411,0
isogroup21416,0
isogroup21418,0
isogroup2142,0
isogroup21420,0
isogroup21424,0
isogroup21427,0
isogroup21437,0.293935411151849
isogroup21439,0
isogroup21440,0
isogroup21442,0.721146888376551
isogroup21450,0.596487746897482
isogroup21454,0
isogroup21457,0
isogroup21459,0
isogroup2146,0
isogroup21460,0
isogroup21461,0
isogroup21465,0
isogroup21468,0
isogroup21471,0
isogroup21476,0
isogroup2148,0
isogroup2149,0
isogroup21494,0
isogroup2150,0.512602658539096
isogroup21506,0
isogroup2151,0.484589740518483
isogroup21514,0
isogroup21520,0
isogroup21522,0
isogroup21527,0
isogroup2153,0.583911096264453
isogroup21536,0
isogroup21540,0
isogroup21548,0
isogroup2155,0
isogroup21551,0
isogroup21556,0
isogroup2156,0
isogroup21560,0
isogroup21569,0
isogroup21570,0.57152934087331
isogroup21573,0
isogroup21576,0
isogroup2158,0
isogroup21589,0
isogroup2159,0
isogroup21591,0
isogroup21593,0
isogroup216,0.638475029160066
isogroup21609,0.505208286821807
isogroup2161,0.527356454953085
isogroup21621,0
isogroup21629,0
isogroup2163,0
isogroup21635,0
isogroup21636,0
isogroup21638,0
isogroup2164,0
isogroup21646,0.441938298550352
isogroup2165,0.655007271417013
isogroup21654,0
isogroup21658,0
isogroup2166,0
isogroup21661,0
isogroup2167,0
isogroup21675,0
isogroup21682,0
isogroup21687,0
isogroup21689,0
isogroup2169,0
isogroup21696,0
isogroup217,0.672260937951745
isogroup21703,0
isogroup21707,0
isogroup2171,0
isogroup21710,0
isogroup21715,0
isogroup21719,0
isogroup2172,0
isogroup21721,0
isogroup21730,0
isogroup21731,0
isogroup21733,0
isogroup21737,0
isogroup21745,0
isogroup21747,0
isogroup2175,0.663539447765326
isogroup21755,0.480133420326959
isogroup2176,0
isogroup21761,0
isogroup21762,0
isogroup21763,0
isogroup2177,0
isogroup21770,0
isogroup21774,0
isogroup2178,0
isogroup21781,0
isogroup2179,0
isogroup21794,0
isogroup218,0
isogroup21800,0
isogroup21805,0
isogroup21806,0
isogroup2181,0
isogroup21814,0
isogroup21817,0
isogroup21821,0
isogroup21822,0
isogroup21823,0
isogroup21824,0
isogroup21829,0
isogroup2183,0
isogroup21833,0
isogroup21835,0
isogroup21851,0
isogroup2186,0
isogroup21866,0
isogroup21868,0
isogroup2187,0.855416839475621
isogroup21873,0
isogroup21874,0
isogroup2188,0
isogroup21889,0.6082106910777
isogroup2189,0
isogroup21902,0
isogroup21906,0
isogroup21907,0
isogroup21908,0
isogroup2191,0
isogroup21913,0
isogroup21917,0
isogroup21925,0
isogroup21929,0
isogroup21930,0
isogroup21931,0
isogroup21933,0
isogroup21947,0
isogroup2195,0
isogroup21951,0
isogroup21953,0
isogroup21956,0
isogroup21957,0
isogroup2196,0.658020484385441
isogroup21963,0
isogroup21968,0
isogroup21969,0
isogroup2197,0
isogroup21972,0
isogroup2198,0.781030267598165
isogroup21980,0
isogroup21981,0
isogroup21994,0
isogroup21999,0
isogroup22,0
isogroup2200,0
isogroup22004,0
isogroup2201,0.512569420131017
isogroup22016,0
isogroup2202,0.462809239510865
isogroup22026,0
isogroup22027,0
isogroup2203,0.542402571442367
isogroup22033,0
isogroup2204,0.449176072095283
isogroup2205,0
isogroup22052,0
isogroup22061,0
isogroup22073,0
isogroup22080,0
isogroup22083,0.581787936813957
isogroup2209,0.454493095099914
isogroup22092,0
isogroup221,0
isogroup2210,0
isogroup22102,0
isogroup22109,0
isogroup2211,0
isogroup22110,0
isogroup22112,0
isogroup22117,0
isogroup22120,0
isogroup22127,0
isogroup2213,0
isogroup22131,0
isogroup22134,0
isogroup22135,0.644953053488012
isogroup22138,0
isogroup22143,0
isogroup22145,0
isogroup2215,0
isogroup22156,0.448133611767524
isogroup22159,0
isogroup2216,0
isogroup22163,0
isogroup22165,0
isogroup22171,0
isogroup2219,0
isogroup22191,0
isogroup22194,0
isogroup22199,0
isogroup222,0
isogroup22206,0
isogroup22214,0
isogroup22215,0
isogroup2222,0
isogroup22226,0.777100887215214
isogroup22227,0
isogroup2223,0
isogroup2224,0
isogroup22241,0
isogroup22246,0
isogroup22250,0
isogroup22253,0
isogroup22255,0.587104205701595
isogroup22256,0
isogroup2226,0
isogroup22262,0
isogroup22263,0
isogroup22266,0
isogroup22271,0
isogroup22273,0
isogroup22285,0
isogroup2229,0
isogroup22294,0.408401214578987
isogroup22299,0
isogroup223,0
isogroup2230,0
isogroup22303,0
isogroup2231,0
isogroup22317,0
isogroup2232,0
isogroup22324,0
isogroup22328,0
isogroup2233,0
isogroup22330,0
isogroup22333,0
isogroup22338,0
isogroup22340,0
isogroup22341,0
isogroup22348,0.275613893986982
isogroup2235,0
isogroup22350,0
isogroup22357,0
isogroup22366,0
isogroup2237,0
isogroup22371,0
isogroup22373,0
isogroup22374,0
isogroup22378,0.209563926557465
isogroup2238,0
isogroup22386,0
isogroup2239,0
isogroup224,0.779387158325702
isogroup22405,0
isogroup22407,0
isogroup22408,0
isogroup22409,0.824611321578635
isogroup2241,0
isogroup22416,0
isogroup2242,0
isogroup22420,0
isogroup22426,0
isogroup2243,0.411626415734389
isogroup22430,0.689279295555851
isogroup2244,0
isogroup22440,0
isogroup2245,0
isogroup22450,0
isogroup22451,0
isogroup2246,0
isogroup22461,0
isogroup2247,0.644961112552999
isogroup22472,0
isogroup22473,0.269430716316631
isogroup22475,0
isogroup2248,0
isogroup2249,0
isogroup22490,0
isogroup2250,0
isogroup22502,0.409583983060817
isogroup22504,0
isogroup2251,0
isogroup22520,0.383702721259208
isogroup22522,0
isogroup22523,0
isogroup22526,0
isogroup2253,0
isogroup2254,0
isogroup22544,0
isogroup22548,0
isogroup22563,0
isogroup22566,0
isogroup22567,0
isogroup22573,0
isogroup22577,0.562325784517986
isogroup2258,0
isogroup22582,0
isogroup22585,0
isogroup22588,0
isogroup22589,0
isogroup2259,0
isogroup22592,0
isogroup22596,0
isogroup22598,0
isogroup2260,0.443975624083692
isogroup2261,0
isogroup2262,0
isogroup22621,0
isogroup22625,0
isogroup2263,0
isogroup22632,0
isogroup22636,0
isogroup22638,0
isogroup22639,0
isogroup22644,0
isogroup2265,0
isogroup22651,0
isogroup2266,0
isogroup22664,0
isogroup22665,0.209656010839469
isogroup22669,0
isogroup2267,0
isogroup22678,0
isogroup2268,0.884965931516038
isogroup22682,0.370215905945228
isogroup2269,0
isogroup22695,0
isogroup22697,0
isogroup22699,0
isogroup227,0.9248263732625
isogroup2270,0
isogroup22703,0
isogroup2271,0.65713255261676
isogroup2272,0.492271005919863
isogroup22724,0
isogroup2273,0
isogroup22734,0
isogroup2274,0
isogroup22742,0
isogroup22745,0.653690603153312
isogroup22749,0
isogroup2275,0
isogroup22750,0
isogroup22751,0
isogroup22754,0
isogroup22760,0
isogroup22765,0
isogroup2277,0.725709936188361
isogroup22772,0
isogroup22773,0.766126217082247
isogroup22778,0.480445056380757
isogroup2278,0.840236372827771
isogroup22783,0.38874210439424
isogroup2279,0.751882609792869
isogroup22791,0
isogroup22792,0
isogroup22795,0
isogroup228,0.613452531444361
isogroup22809,0
isogroup2281,0
isogroup22812,0
isogroup22814,0
isogroup22816,0
isogroup2282,0
isogroup22826,0
isogroup22829,0
isogroup22830,0.774687595678205
isogroup22834,0
isogroup22838,0
isogroup2284,0
isogroup2285,0
isogroup22859,0
isogroup2286,0
isogroup22866,0
isogroup2287,0.315417872851288
isogroup22870,0
isogroup22875,0
isogroup22877,0
isogroup22879,0
isogroup22886,0
isogroup22889,0
isogroup2289,0.394892865951204
isogroup22890,0
isogroup22892,0
isogroup229,0.764704037984692
isogroup2290,0
isogroup22901,0
isogroup22902,0
isogroup22904,0.280031184900904
isogroup22907,0
isogroup2291,0.72192882279708
isogroup22911,0
isogroup22917,0
isogroup2292,0
isogroup22920,0
isogroup22929,0
isogroup22937,0
isogroup22938,0
isogroup2294,0
isogroup22940,0
isogroup22949,0
isogroup2295,0
isogroup22952,0
isogroup22953,0.345776862400052
isogroup22956,0
isogroup2296,0.639550841562692
isogroup22962,0
isogroup22972,0
isogroup2298,0
isogroup22980,0.501358523037486
isogroup22983,0
isogroup22986,0
isogroup22993,0.209389197126664
isogroup22997,0
isogroup22998,0
isogroup23,0.80581893434939
isogroup23000,0.481325660014394
isogroup23004,0
isogroup23007,0
isogroup2301,0.521874320380346
isogroup23013,0
isogroup23015,0.401835326721273
isogroup2302,0
isogroup23028,0
isogroup2303,0
isogroup23033,0
isogroup23036,0
isogroup2304,0.52293549462712
isogroup23040,0
isogroup23043,0
isogroup23050,0
isogroup23053,0.373017660911918
isogroup23054,0
isogroup23058,0
isogroup2306,0.405151415111627
isogroup23062,0
isogroup23063,0
isogroup23064,0
isogroup23066,0
isogroup23068,0
isogroup2307,0.788841396472129
isogroup2308,0
isogroup23081,0
isogroup23082,0
isogroup23090,0
isogroup23093,0
isogroup23095,0
isogroup23097,0.801746567169958
isogroup23098,0
isogroup231,0.732437164392749
isogroup23106,0
isogroup2311,0
isogroup23119,0.658547960000305
isogroup2312,0.626680867399856
isogroup23125,0
isogroup23130,0
isogroup23132,0
isogroup23133,0.769417837159838
isogroup23137,0
isogroup2314,0
isogroup23144,0
isogroup2315,0.687139752353992
isogroup23151,0
isogroup23152,0.504007039774309
isogroup23156,0
isogroup2316,0.789023739032943
isogroup23163,0
isogroup23164,0
isogroup23168,0
isogroup2317,0
isogroup2318,0
isogroup23187,0
isogroup2319,0
isogroup23190,0
isogroup232,0.629251322026466
isogroup2320,0
isogroup23205,0
isogroup23207,0.705203140640804
isogroup23208,0
isogroup2321,0
isogroup23210,0
isogroup23213,0
isogroup23217,0
isogroup2322,0.794212584578107
isogroup23223,0
isogroup23229,0
isogroup2323,0
isogroup23234,0
isogroup2324,0
isogroup23241,0
isogroup23250,0
isogroup23256,0
isogroup23258,0
isogroup2326,0.490010225621204
isogroup23261,0
isogroup23265,0
isogroup2327,0.711757418978309
isogroup23271,0
isogroup23275,0
isogroup23277,0
isogroup23284,0
isogroup23287,0
isogroup2329,0
isogroup23291,0
isogroup23295,0
isogroup23297,0
isogroup233,0.567323020287622
isogroup23306,0
isogroup23308,0
isogroup2331,0
isogroup23315,0
isogroup23321,0.776800827613493
isogroup23324,0
isogroup23327,0
isogroup2333,0
isogroup23331,0
isogroup23336,0
isogroup23340,0
isogroup2335,0.61803357925338
isogroup23350,0
isogroup23355,0
isogroup2336,0
isogroup23365,0
isogroup23379,0
isogroup23381,0
isogroup23384,0
isogroup23388,0
isogroup2339,0.816373375314355
isogroup23391,0
isogroup23394,0.566226922346111
isogroup234,0
isogroup2340,0
isogroup23409,0.692548782564216
isogroup2341,0
isogroup23413,0
isogroup23416,0
isogroup23419,0.646030139843293
isogroup2342,0
isogroup23427,0
isogroup2343,0
isogroup23444,0
isogroup23448,0
isogroup23449,0
isogroup2345,0
isogroup23457,0
isogroup2346,0
isogroup23460,0
isogroup23465,0
isogroup2347,0
isogroup23470,0
isogroup23471,0
isogroup23473,0
isogroup23489,0
isogroup23494,0
isogroup23496,0
isogroup23499,0.599881605007732
isogroup235,0
isogroup2350,0
isogroup23500,0
isogroup23512,0
isogroup23515,0
isogroup2352,0
isogroup23520,0
isogroup23523,0
isogroup23528,0.29733391829469
isogroup2353,0
isogroup23533,0
isogroup23538,0
isogroup2354,0
isogroup23540,0
isogroup23541,0
isogroup23555,0
isogroup2356,0
isogroup23564,0
isogroup23566,0
isogroup23568,0
isogroup23574,0
isogroup23579,0
isogroup23581,0
isogroup23587,0
isogroup23588,0
isogroup23593,0
isogroup2360,0
isogroup23603,0
isogroup23605,0
isogroup2361,0
isogroup23619,0.228682527816715
isogroup23620,0
isogroup23623,0
isogroup23624,0
isogroup23626,0
isogroup2364,0.218258957719235
isogroup23640,0
isogroup23653,0
isogroup23657,0
isogroup23658,0.700621143385534
isogroup2366,0
isogroup2368,0.826629439582326
isogroup23683,0
isogroup2369,0
isogroup237,0
isogroup2370,0
isogroup23713,0
isogroup23716,0
isogroup23717,0
isogroup2372,0.896947392180734
isogroup23723,0
isogroup2373,0
isogroup23731,0
isogroup23732,0
isogroup23736,0
isogroup23737,0
isogroup2374,0
isogroup23743,0.737535892487968
isogroup23747,0
isogroup23759,0.560474608889522
isogroup23761,0
isogroup23765,0
isogroup23767,0
isogroup23768,0
isogroup2377,0.379344825812567
isogroup23773,0
isogroup2378,0.74732581622068
isogroup23784,0
isogroup23792,0
isogroup23793,0
isogroup238,0
isogroup2380,0
isogroup23804,0
isogroup2381,0.785168211420543
isogroup23812,0.750269322166527
isogroup23814,0
isogroup23819,0
isogroup2382,0
isogroup23820,0
isogroup23821,0
isogroup23823,0
isogroup2383,0.572068710778802
isogroup23830,0
isogroup23831,0
isogroup23835,0
isogroup23836,0
isogroup23837,0
isogroup23838,0
isogroup23839,0
isogroup23842,0
isogroup2385,0
isogroup23851,0
isogroup23853,0
isogroup23855,0
isogroup23856,0
isogroup2386,0
isogroup2387,0
isogroup2388,0.838026867107785
isogroup23880,0
isogroup23884,0
isogroup23886,0.314412561210016
isogroup2389,0
isogroup239,0
isogroup239.1,0
isogroup23903,0
isogroup2391,0
isogroup23912,0
isogroup23918,0
isogroup2392,0
isogroup23923,0
isogroup23924,0
isogroup23925,0
isogroup2393,0
isogroup23935,0
isogroup2394,0
isogroup23942,0
isogroup23943,0
isogroup23955,0
isogroup23958,0
isogroup2396,0
isogroup23962,0
isogroup23963,0
isogroup23965,0
isogroup2397,0
isogroup23972,0
isogroup23975,0
isogroup23979,0.386735144594871
isogroup2398,0
isogroup23991,0.543632513371751
isogroup23994,0.403278191194463
isogroup23996,0
isogroup24,0
isogroup240,0.680813811796633
isogroup2400,0.610149545503481
isogroup24000,0
isogroup24016,0.693035151896356
isogroup2402,0
isogroup2403,0
isogroup24038,0
isogroup24047,0
isogroup24051,0
isogroup24054,0
isogroup24057,0
isogroup24059,0
isogroup24065,0.376945882840513
isogroup2407,0
isogroup24074,0
isogroup24075,0
isogroup24079,0
isogroup24082,0
isogroup24083,0.63683310898767
isogroup24084,0
isogroup24089,0
isogroup2409,0
isogroup24091,0
isogroup24094,0
isogroup241,0
isogroup24104,0
isogroup24106,0.447167439045796
isogroup2411,0.780437854999196
isogroup24110,0
isogroup24117,0.778018038475905
isogroup2412,0
isogroup24124,0
isogroup2413,0
isogroup24133,0.602239053601802
isogroup2414,0
isogroup24142,0
isogroup24145,0
isogroup24146,0
isogroup24147,0
isogroup24148,0
isogroup24153,0
isogroup24157,0.488296836198586
isogroup24158,0
